5.076997776000000684e+00 6.681365062000000243e+00 6.087462330000000144e+00 5.257689485000000218e+00 8.478908186199999975e+00 7.175951254999999307e+00 6.428723253249999381e+00 7.148943063499999084e+00 6.773799577374999714e+00
5.240469680750000414e+00 7.034252889250000251e+00 6.869849876166665759e+00 6.442148376499999607e+00 9.129760427634145969e+00 7.803071590500000099e+00 4.727384198000000204e+00 7.123311280777778087e+00 5.855533530000000653e+00
8.122017176333331534e+00 1.046511589157142730e+01 1.061300851525000155e+01 6.822593800333333292e+00 1.133706188142857130e+01 1.045702213579999906e+01 8.501003589166666430e+00 1.008593181669230709e+01 1.021697300133333464e+01
8.229809803666666923e+00 1.124876732999999973e+01 1.058814594000000042e+01 7.887085255200000589e+00 1.055114586600000059e+01 1.020595640385714198e+01 9.056760575000000202e+00 9.692891171750000368e+00 1.011935927000000035e+01
8.223271769499998385e+00 9.666243528333332335e+00 9.924238015499998511e+00 8.490040095999997760e+00 1.088131986066666457e+01 1.005767785366666622e+01 7.955945014000000093e+00 9.944352636499999676e+00 9.631737947999999605e+00
7.783109549399999771e+00 1.141775798333333292e+01 9.887842765000000256e+00 8.183887997400001169e+00 1.063930904499999919e+01 1.034849344933333271e+01 8.855075951999999972e+00 9.852186105799997762e+00 9.525878489500000157e+00
7.712876695999999477e+00 1.081692003937500068e+01 1.035238140218750047e+01 8.525243934749999752e+00 9.700475503999999916e+00 9.621566809999999137e+00 9.509709276000000600e+00 9.747360244250000250e+00 9.509615956999999398e+00
7.807481928166666307e+00 1.093253132250000093e+01 1.064245636234375070e+01 7.943897655090908394e+00 1.090390555171428666e+01 1.026273618085714290e+01 8.319275252500000661e+00 1.067378907714285674e+01 1.058171326999999984e+01
7.802602700874999186e+00 1.084292670833333361e+01 1.058260864666666556e+01 7.975364123166666097e+00 1.039369233009090898e+01 1.000628595575000013e+01 9.380405827666665530e+00 1.004953362842857345e+01 1.032458090000000084e+01
8.079467265799999964e+00 1.040226686899999820e+01 1.049243775783333277e+01 8.337901016400000032e+00 1.043494050799999862e+01 8.943580781499999688e+00 8.723780990999999929e+00 1.020200058557142775e+01 1.030787980099999857e+01
1.101205489520000036e+01 1.266356635606249981e+01 1.166568527000000088e+01 1.049586191535714264e+01 1.364201422379816186e+01 1.181242217099999969e+01 9.554172620333332588e+00 1.239040393604347656e+01 1.219117508850000142e+01
1.293631312853846183e+01 1.484804312071428356e+01 1.267718067666666748e+01 1.242545239000000024e+01 1.602973392047618972e+01 1.412737234914285800e+01 1.219372962999999999e+01 1.264020845088888834e+01 1.290706716500000084e+01
1.353409071300000122e+01 1.497002513818181768e+01 1.434890739000000082e+01 1.200762616568421137e+01 1.616254261952381199e+01 1.537002882666666537e+01 1.231644839025000060e+01 1.389898742000000098e+01 1.243304094600000198e+01
1.209151731000000041e+01 1.374008570400000018e+01 1.293063162500000018e+01 1.152943344318181751e+01 1.576151366035714219e+01 1.534078426000000128e+01 1.108726116000000061e+01 1.374813913099999851e+01 1.277327366500000139e+01
1.298959220500000100e+01 1.492365589666666814e+01 1.219627964999999925e+01 1.245255455499999897e+01 1.570537166857142886e+01 1.477986048999999902e+01 1.136111748999999982e+01 1.394253858016666747e+01 1.402191079666666695e+01
1.319520011400000215e+01 1.497376698599999756e+01 1.358502331799999752e+01 1.234578342166666687e+01 1.565169010105263148e+01 1.477980902333333368e+01 1.307046325666666675e+01 1.456289653999999878e+01 1.429240366833333198e+01
1.242594614600000114e+01 1.508124905384615388e+01 1.218332688999999824e+01 1.086638060333333300e+01 1.639556676666666490e+01 1.383364950666666715e+01 1.230558652499999894e+01 1.434758687375000008e+01 1.250351992499999909e+01
1.302031462399999917e+01 1.591839620666666555e+01 1.405086154833333190e+01 1.262898486749999982e+01 1.513947955100000264e+01 1.448656452883333401e+01 1.339607552691666648e+01 1.360152693428571524e+01 1.393471104250000003e+01
1.329051809875000068e+01 1.648111423222222172e+01 1.317784890000000075e+01 1.220012838285714274e+01 1.564834324538461630e+01 1.429188225500000087e+01 1.072851638000000030e+01 1.493608830874999960e+01 1.337362873999999913e+01
1.136416291909090859e+01 1.331371807562500109e+01 1.174177814471428505e+01 9.999497925874999638e+00 1.446996145440540538e+01 1.192647825999999966e+01 9.116581733249997654e+00 1.125731905100000141e+01 1.231547389550000027e+01
1.129894445766666600e+01 1.348256322833333343e+01 1.022099938000000030e+01 1.051715063049999976e+01 1.278132279846153807e+01 1.073442316766666771e+01 9.127848232499999881e+00 1.155112368666666534e+01 1.063629725000000015e+01
